fecha,local_id,local_nombre,comuna_nombre,localidad_nombre,local_direccion,funcionamiento_hora_apertura,funcionamiento_hora_cierre,local_telefono,local_lat,local_lng,funcionamiento_dia,fk_region,fk_comuna,fk_localidad,turno,funcionamiento_hora_apertura_turno,funcionamiento_hora_cierre_turno,region_nombre
01-05-22,3572,Farmacia Vitasur Iv,Collipulli,Collipulli,Ocarrol Nº 1002,10:00:00,20:00:00,+56452464586,-37.95675900890746,-72.43659828905493,domingo,11,253,272,No,,,Araucanía
01-05-22,3574,F. Francia,Loncoche,Loncoche,P. Montt Nº 648,09:00:00,19:45:00,+56452471095,-39.37087365983213,-72.63148349570082,domingo,11,262,281,No,,,Araucanía
01-05-22,3576,Farmacia Ahumada,Rancagua,Rancagua,Carretera El Cobre N° 759,10:00:00,22:00:00,+560226313162,-34.18395938386913,-70.72506136983645,domingo,8,162,181,No,,,O'Higgins
01-05-22,3577,Cruz Verde,La Serena,La Serena,Cordovez 671,10:00:00,22:00:00,+560,-29.9032268,-71.24784620000003,domingo,5,36,402,No,,,Coquimbo
01-05-22,3578,Cruz Verde ,La Serena,La Serena,"Ruta 5, Parcela 69, Sector Vega Sur, Local 1033, Mall Portal",09:30:00,22:00:00,+560,-29.915807578806152,-71.25859034868779,domingo,5,36,402,No,,,Coquimbo
01-05-22,3579,Cruz Verde,La Serena,La Serena,Balmaceda 3464,10:00:00,22:00:00,+5651,-29.93241438493468,-71.259184014308,domingo,5,36,402,No,,,Coquimbo
01-05-22,3580,Cruz Verde,La Serena,La Serena,Cordovez 510,11:00:00,20:00:00,+560,-29.903006056982296,-71.24987153016423,domingo,5,36,402,No,,,Coquimbo
01-05-22,3583,Cruz Verde,Ovalle,Ovalle,Benavente 1,10:00:00,20:00:00,+56532,-30.60178509595651,-71.19722332822778,domingo,5,39,95,No,,,Coquimbo
01-05-22,3585,Cruz Verde,Vicuña,Vicuña,"Arturo Prat 182, Vicuña",10:00:00,14:00:00,+560,-30.0348947,-70.71215159999997,domingo,5,44,100,No,,,Coquimbo
01-05-22,3586,Cruz Verde,Illapel,Illapel,Ignacio Silva 217,10:00:00,22:00:00,+56532524607,-31.63124324173659,-71.16525715547039,domingo,5,34,90,Si,09:00:00,08:59:00,Coquimbo
01-05-22,3587,Ahumada,La Serena,La Serena,Regimiento Arica 6145 Local 5,09:00:00,22:00:00,+560,-29.949112283398104,-71.26961011993768,domingo,5,36,402,No,,,Coquimbo
01-05-22,3588,Ahumada,La Serena,La Serena,Cordovez 651,00:00:00,00:00:00,+560,-29.90324096323103,-71.24799745639626,domingo,5,36,402,No,,,Coquimbo
01-05-22,3589,Ahumada,La Serena,La Serena,Brasil 765,09:00:00,21:00:00,+560,-29.901382787569386,-71.2463016155973,domingo,5,36,402,No,,,Coquimbo
01-05-22,3590,Ahumada,La Serena,La Serena,Balmaceda 3463,10:00:00,23:00:00,+560,-29.9335257524053,-71.2602616376887,domingo,5,36,402,No,,,Coquimbo
01-05-22,3592,Ahumada,La Serena,La Serena,A. Solari 1400 Local A-158 A-161,10:30:00,22:00:00,+560,-29.912835873757945,-71.25882320370482,domingo,5,36,402,No,,,Coquimbo
01-05-22,3595,Ahumada,Coquimbo,Punta Mira,"Los Alamos 580, Sindempart",09:00:00,22:00:00,+560,-29.98796905234211,-71.33583220347032,domingo,5,33,420,No,,,Coquimbo
01-05-22,3597,Ahumada,Ovalle,Ovalle,V. Mackenna 72 - 90,00:00:00,00:00:00,+560,-30.6052776,-71.20723759999998,domingo,5,39,95,No,,,Coquimbo
01-05-22,3600,Salcobrand,La Serena,La Serena,Cienfuegos 491,09:00:00,21:00:00,+560,-29.9028975,-71.24728470000002,domingo,5,36,402,No,,,Coquimbo
01-05-22,3601,Salcobrand,La Serena,La Serena,"Cordovez 588, La Serena",09:00:00,22:00:00,+560,-29.90293264034421,-71.24903875730234,domingo,5,36,402,No,,,Coquimbo
01-05-22,3602,Salcobrand,Coquimbo,Coquimbo,Aldunate 1447,10:00:00,21:00:00,+560,-29.956881323999408,-71.33930100600799,domingo,5,33,89,No,,,Coquimbo
01-05-22,3605,Salcobrand,Ovalle,Ovalle,V. Mackenna 46,09:00:00,22:00:00,+56,-29.9624953,-71.33018449999997,domingo,5,39,95,No,,,Coquimbo
01-05-22,3606,Ahumada,La Serena,La Serena,Avda. Fco. De Aguirre 2 Local 9 Y 10,09:00:00,22:00:00,+560,-29.90106705532873,-71.25811174232786,domingo,5,36,402,No,,,Coquimbo
01-05-22,3607,Ahumada,Coquimbo,Punta Mira,Domeyko 55,09:00:00,22:00:00,+560,-29.9642606,-71.3303492,domingo,5,33,420,No,,,Coquimbo
01-05-22,3612,Farmacia Alejandro Rodríguez,Ovalle,Ovalle,Benavente 82,08:00:00,22:00:00,+56532625250,-30.6007286,-71.1947596,domingo,5,39,95,No,,,Coquimbo
01-05-22,3619,Nueva Estrella,Los Vilos,Los Vilos,Caupolicán 789,09:30:00,22:00:00,+56532541085,-31.9113128,-71.50298140000001,domingo,5,37,93,No,,,Coquimbo
01-05-22,3625,Farmacia Ahumada,Rancagua,Rancagua,Carretera El Cobre N°190,09:00:00,22:00:00,+560226313225,-34.1810659865006,-70.73014683812869,domingo,8,162,181,No,,,O'Higgins
01-05-22,3638,Dr. Simi,Coquimbo,Coquimbo,"Linares 580, Tierras Blancas",00:00:00,00:00:00,+560,-29.9593,-71.403,domingo,5,33,89,No,,,Coquimbo
01-05-22,3652,Cruz Verde,Salamanca,Salamanca,Matilde Salamanca 221,10:00:00,22:00:00,+56532553740,-29.9607,-71.417,domingo,5,43,99,No,,,Coquimbo
01-05-22,3658,A.L.A.,Coquimbo,Coquimbo,Linares 703,00:00:00,00:00:00,+560,-29.9613,-71.423,domingo,5,33,89,No,,,Coquimbo
01-05-22,3664,Farmacia Cruz Verde,Rancagua,Rancagua,Independencia N° 602,10:30:00,19:30:00,+56722228311,-34.1699638,-70.74366,domingo,8,162,181,No,,,O'Higgins
01-05-22,3665,Farmacia Farmanuestra,Antofagasta,Antofagasta Norte,Bandera Nº 7525,10:00:00,15:00:00,+56552551585,-23.6010845,-70.38228379999998,domingo,3,12,392,No,,,Antofagasta
01-05-22,3666,Farmacia Cruz Verde,Rancagua,Rancagua,Dr. Salinas N° 1165,09:00:00,14:30:00,+56722224640,-34.166680899999946,-70.75073101586912,domingo,8,162,181,No,,,O'Higgins
01-05-22,3667,Farmacia Cruz Verde,Rancagua,Rancagua,"Recreo N° 620, Locales 7,8 Y 9",09:30:00,22:00:00,+56722252587,-34.15946539999999,-70.73820106560675,domingo,8,162,181,No,,,O'Higgins
01-05-22,3668,Farmacia Cruz Verde,Rancagua,Rancagua,Carretera El Cobre N° 750 Local 1030,09:30:00,22:00:00,+56722218942,-34.18497116198444,-70.724439097345,domingo,8,162,181,No,,,O'Higgins
01-05-22,3669,Farmacia Cruz Verde,Rancagua,Rancagua,Miguel Ramirez N ° 1550 Local 3,10:00:00,22:00:00,+56722216602,-34.17568527121597,-70.70443722911375,domingo,8,162,181,No,,,O'Higgins
01-05-22,3672,Farmacia Cruz Verde,Antofagasta,Antofagasta Norte,C.C. Oviedo Cavada Nº 5319,10:00:00,22:00:00,+56552495908,-23.623588533819536,-70.38475334644318,domingo,3,12,392,No,,,Antofagasta
01-05-22,3673,Farmacia Cruz Verde,Rancagua,Rancagua,Avenida Einstein N°287 Local 116,09:30:00,22:00:00,+56722216146,-34.172918969959014,-70.71713086980589,domingo,8,162,181,No,,,O'Higgins
01-05-22,3674,Farmacia Cruz Verde,Antofagasta,Antofagasta Norte,Av. Pedro Aguirre Cerda Nº 9400,10:00:00,22:00:00,+56552236072,-23.5792976,-70.39052709999999,domingo,3,12,392,No,,,Antofagasta
01-05-22,3675,Farmacia Cruz Verde,Rancagua,Rancagua,Samuel Roman Rojas N° 810 Local 1,10:00:00,22:00:00,+56722955190,-34.13945567790201,-70.73590050737914,domingo,8,162,181,No,,,O'Higgins
01-05-22,3676,Farmacia Salcobrand,Rancagua,Rancagua Urgencia,Independencia N° 798,00:00:00,00:00:00,+56722227528,-34.1694815,-70.74616500000002,domingo,8,162,430,No,,,O'Higgins
01-05-22,3678,Farmacia Salcobrand,Rancagua,Rancagua,Avenida Einstein N°287 Local 110,09:00:00,21:00:00,+56722216394,-34.17263239383665,-70.71694942840577,domingo,8,162,181,No,,,O'Higgins
01-05-22,3679,Farmacia Salcobrand,Rancagua,Rancagua,Carretera El Cobre N° 750 Local 1069,10:00:00,20:00:00,+56722217003,-34.1844765692695,-70.72536341645508,domingo,8,162,181,No,,,O'Higgins
01-05-22,3680,Farmacia Salcobrand,Rancagua,Rancagua,Independencia N° 548  A 566,10:00:00,21:00:00,+56722229566,-34.1699315,-70.74293899999998,domingo,8,162,181,No,,,O'Higgins
01-05-22,3681,Farmacia Salcobrand,Rancagua,Rancagua,Recreo N° 620 Locales15 A 17,09:00:00,22:00:00,+56722740665,-34.1594654,-70.7384371,domingo,8,162,181,No,,,O'Higgins
01-05-22,3685,Farmacia Salcobrand,San Fernando,San Fernando,Manuel Rodriguez N° 901,10:00:00,22:00:00,+56722715665,-34.587913014932326,-70.98522291334655,domingo,8,165,184,No,,,O'Higgins
01-05-22,3686,Salcobrand,Antofagasta,Antofagasta Centro,A. Prat Nº 553-555,10:00:00,22:00:00,+56552224418,-23.6484309,-70.39684870000002,domingo,3,12,68,No,,,Antofagasta
01-05-22,3688,Farmacia Salcobrand,San Fernando,San Fernando,Carampangue N° 923,09:00:00,22:00:00,+56722717091,-34.58627788214011,-70.9907910838287,domingo,8,165,184,No,,,O'Higgins
01-05-22,3690,Farmacia Cruz Verde,San Fernando,San Fernando,Manuel Rodriguez N° 787 Locales 1 Y 2,10:00:00,20:00:00,+56722712927,-34.58757171966949,-70.98674275517862,domingo,8,165,184,No,,,O'Higgins
01-05-22,3693,Graneros,Graneros,Graneros,Avenida La Compañía N° 329,09:30:00,13:30:00,+56722471115,-34.067408,-70.728391,domingo,8,142,161,No,,,O'Higgins
01-05-22,3702,Lo Miranda,Doñihue,Lo Miranda,Las Carmelitas N° 44-D,09:30:00,14:00:00,+56722678141,-34.19839986541759,-70.88969001468047,domingo,8,141,421,No,,,O'Higgins
01-05-22,3704,M & M,Chimbarongo,Chimbarongo,Carmen Larraín N° 42,10:00:00,23:00:00,+56722782590,-34.70828747085347,-71.04289105424499,domingo,8,137,156,No,,,O'Higgins
01-05-22,3706,Lourdes,Doñihue,Doñihue,Delfín Carvallo N° 440-A,10:00:00,14:00:00,+56722462617,-34.226307107776115,-70.96454438465577,domingo,8,141,160,No,,,O'Higgins
01-05-22,3709,Farmax,Nancagua,Nancagua,"Manuel Rodríguez 232-C, Nancagua",10:00:00,14:00:00,+5672722858408 - 722858955,-34.65103207788392,-71.20323980693831,domingo,8,150,169,No,,,O'Higgins
01-05-22,3710,Principal,Nancagua,Nancagua,Armando Jaramillo N° 161,10:00:00,14:00:00,+56722859463,-34.65131963151511,-71.20469064934707,domingo,8,150,169,No,,,O'Higgins
01-05-22,3713,Matus,Quinta De Tilcoco,Quinta De Tilcoco,Argomedo N° 1895,09:00:00,13:00:00,+56722541596,-34.3554976499123,-70.96350268050509,domingo,8,161,180,No,,,O'Higgins
01-05-22,3720,Lourdes,San Fernando,San Fernando,Manuel Rodríguez N° 1079,09:00:00,14:00:00,+56722712209,-34.5885004874895,-70.98247259659001,domingo,8,165,184,No,,,O'Higgins
01-05-22,3724,Karmel,San Francisco De Mostazal,San Francisco De Mostazal,San Guillermo N° 358,09:30:00,21:30:00,+560298249227,-33.97725654490946,-70.71014343985462,domingo,8,166,185,No,,,O'Higgins
01-05-22,3732,Posto Verde,Peumo,Peumo,Sarmiento N° 378,10:00:00,17:00:00,+56722561521,-34.39270923444678,-71.16894174337767,domingo,8,156,175,No,,,O'Higgins
01-05-22,3733,Mejor Salud,Machali,Machali,"Camino Las Rosas N° 5, Local 1",11:00:00,21:00:00,+56,-34.16622606029107,-70.66756570114137,domingo,8,147,166,No,,,O'Higgins
01-05-22,3735,Machalí,Machali,Machali,"Arturo Prat N° 116, Local 101",10:00:00,21:30:00,+56722,-34.17880030615925,-70.65267407567137,domingo,8,147,166,No,,,O'Higgins
01-05-22,3741,Cugat Vida Baquedano,Rancagua,Rancagua,"Camino San Ramón N° 3202, Interior Supermercado",09:00:00,21:00:00,+56722323158,-34.16584303364746,-70.77482207100832,domingo,8,162,181,No,,,O'Higgins
01-05-22,3742,Cugat Vida,Rancagua,Rancagua,Santa María Esquina Brasil N° 381,09:00:00,16:00:00,+56722236753,-34.1699327586022,-70.75052931429451,domingo,8,162,181,No,,,O'Higgins
01-05-22,3746,Galeno,Rancagua,Rancagua,"Freire N° 480, Local 6",11:00:00,21:00:00,+56722427056,-34.172046128818764,-70.73508648095094,domingo,8,162,181,No,,,O'Higgins
01-05-22,3747,Galeno,Rancagua,Rancagua,"Avenida República De Chile N° 391, Local 4",10:00:00,22:00:00,+56722257576,-34.15484848151535,-70.73665893913108,domingo,8,162,181,No,,,O'Higgins
01-05-22,3751,Belén,Rancagua,Rancagua,"Avenida Brasil N° 1016, Local 7",10:00:00,20:00:00,+56722237268,-34.168957446400135,-70.74853512176514,domingo,8,162,181,No,,,O'Higgins
01-05-22,3753,Cordillera,Rancagua,Rancagua,Avenida El Sol N° 01905,11:00:00,21:00:00,+56722263645,-34.1613028,-70.70466069999998,domingo,8,162,181,No,,,O'Higgins
01-05-22,3759,Carmen,Santa Cruz,Santa Cruz,Errázuriz N° 206,10:00:00,22:00:00,+56722822080,-34.64051480547346,-71.36344779119997,domingo,8,168,187,No,,,O'Higgins
01-05-22,3769,Farmacia Ahumada,San Fernando,San Fernando,Manuel Rodriguez N° 902,11:00:00,22:00:00,+560226313163,-34.588039,-70.985126,domingo,8,165,184,No,,,O'Higgins
01-05-22,3773,Farmacia Salcobrand,San Vicente,San Vicente,German Riesco N° 902,10:00:00,20:00:00,+56722572374,-34.43956952744513,-71.07749734053789,domingo,8,167,186,No,,,O'Higgins
01-05-22,3775,Farmacia Salcobrand,Santa Cruz,Santa Cruz,Rafael Casanova N° 199,10:00:00,20:00:00,+56722821878,-34.640952974942905,-71.36726888208375,domingo,8,168,187,No,,,O'Higgins
01-05-22,3777,Farmacia Cruz Verde,Santa Cruz,Santa Cruz,Plaza De Armas 98,09:00:00,21:00:00,+56722824420,-34.64054635232659,-71.36640495172588,domingo,8,168,187,No,,,O'Higgins
01-05-22,3778,Farmacia Cruz Verde,Santa Cruz,Santa Cruz,Orlandi N° 34,09:30:00,21:00:00,+56722822449,-34.6423336,-71.36516660000001,domingo,8,168,187,No,,,O'Higgins
01-05-22,3780,Farmacia Cruz Verde,Pichilemu,Pichilemu,Avenida Ortuzar N°323 Local 1,10:30:00,20:00:00,+56722842080,-34.38654813934989,-72.00353027301634,domingo,8,158,177,No,,,O'Higgins
01-05-22,3782,Farmacia Cruz Verde,Rengo,Rengo,Arturo Prat N°140,10:30:00,19:30:00,+56722514306,-34.40745322432222,-70.86012120828798,domingo,8,163,182,No,,,O'Higgins
01-05-22,3783,Farmacia Ahumada,Rengo,Rengo,"Carlos Condell N°100, Local 1.",10:00:00,20:00:00,+567226313274,-34.40899479999999,-70.86088760000001,domingo,8,163,182,No,,,O'Higgins
01-05-22,3785,Farmacia Ahumada,Antofagasta,Antofagasta Centro,Av. Balmaceda Nº 2408,12:00:00,22:00:00,+560226313378,-23.646860004923045,-70.40131182457168,domingo,3,12,68,No,,,Antofagasta
01-05-22,3786,Farmacia Ahumada,Antofagasta,Antofagasta Centro,Arturo Prat Nº 605,11:00:00,21:00:00,+560226313121,-23.64877227088441,-70.39654508773157,domingo,3,12,68,No,,,Antofagasta
01-05-22,3790,Farmacia Cruz Verde,Antofagasta,Antofagasta Centro,Arturo Prat Nº 543,10:00:00,22:00:00,+56552220654,-23.6483428,-70.39693110000002,domingo,3,12,68,No,,,Antofagasta
01-05-22,3793,Farmacia Cruz Verde,Antofagasta,Antofagasta Centro,José Santos Ossa Nº2332,10:00:00,21:00:00,+56552490708,-23.65223416662981,-70.39725512266159,domingo,3,12,68,No,,,Antofagasta
01-05-22,3794,Farmacia Ahumada,Antofagasta,Antofagasta Centro,Av. Argentina Nº 1105,10:00:00,21:00:00,+560226313123,-23.66510148796513,-70.3987637730163,domingo,3,12,68,No,,,Antofagasta
01-05-22,3795,Salcobrand,Antofagasta,Antofagasta Centro,Arturo Prat Nº 656,11:00:00,22:00:00,+56552285443,-23.649280943829137,-70.39606153964996,domingo,3,12,68,No,,,Antofagasta
01-05-22,3800,Farmacia Cruz Verde,Antofagasta,Antofagasta Centro,"Av. J.M. Carrera Nº 1527, Local 3",10:00:00,22:00:00,+56552224232,-23.661240838721525,-70.40217697620392,domingo,3,12,68,No,,,Antofagasta
01-05-22,3801,Salcobrand,Antofagasta,Antofagasta Centro,"Zenteno Nº 21, Interior Lider",09:00:00,22:30:00,+56552497521,-23.63795144839857,-70.39593279361725,domingo,3,12,68,No,,,Antofagasta
01-05-22,3803,Farmacia Ahumada,Antofagasta,Antofagasta Centro,"Zenteno Nº 21, Interior Lider",09:00:00,22:30:00,+565526313124,-23.636580351713047,-70.39598646627041,domingo,3,12,68,No,,,Antofagasta
01-05-22,3804,Farmacia Cruz Verde,Antofagasta,Antofagasta Centro,"Av. Balmaceda Nº 2355, Interior Tottus",09:30:00,22:00:00,+56552533536,-23.646922248786648,-70.40264368057251,domingo,3,12,68,No,,,Antofagasta
01-05-22,3806,Farmacia Cruz Verde,Antofagasta,Antofagasta Centro,14 De Febrero Nº2465,10:30:00,21:00:00,+56552268416,-23.65197373535258,-70.39511203765869,domingo,3,12,68,No,,,Antofagasta
01-05-22,3807,Farmacia Ahumada,San Francisco De Mostazal,San Francisco De Mostazal,Hijuelas N°3 ( Servicentro Ruta 5 Sur),10:00:00,22:00:00,+560226313029,-33.96883840946752,-70.70863545921634,domingo,8,166,185,No,,,O'Higgins
01-05-22,3809,Farmacia Salcobrand,Machali,Machali,"Avenida Padre Hurtado N° 3, Locales 4B, 5 Y 6",10:00:00,20:00:00,+56722280470,-34.177393,-70.695552,domingo,8,147,166,No,,,O'Higgins
01-05-22,3810,Farmacia Ahumada,Machali,Machali,Avenida San Juan N°133 Locales B Y C,10:00:00,22:00:00,+560226313535,-34.175170273205865,-70.6928999650512,domingo,8,147,166,No,,,O'Higgins
01-05-22,3817,Farmacia Prat,Hualañe,Hualañe,Arturo Prat N° 212 Hualañé,09:00:00,14:00:00,+56075-2481670,-34.97638,-71.802794,domingo,9,176,195,No,,,Maule
01-05-22,3828,Farmacia Dr. Simi,San Clemente,San Clemente,Huamachuco N°841,09:00:00,21:00:00,+560,-35.5382881,-71.4880219,domingo,9,191,210,No,,,Maule
01-05-22,3830,Farmacia Salcobrand,San Javier,San Javier,Arturo Prat N° 2305,09:00:00,21:00:00,+56,-35.5954971,-71.7296448,domingo,9,192,211,No,,,Maule
01-05-22,3831,Farmacias Cruz Verde,San Javier,San Javier,Arturo Prat N° 2317,09:00:00,22:00:00,+560,-35.5954666,-71.7297821,domingo,9,192,211,No,,,Maule
01-05-22,3832,Farmacia Ahumada,San Javier,San Javier,Arturo Prat N° 2405,00:00:00,00:00:00,+560,-35.5951958,-71.7308426,domingo,9,192,211,No,,,Maule
01-05-22,3839,Farmacia San Martin,Molina,Molina Interior,Maipú N° 2083,09:00:00,21:00:00,+560,,,domingo,9,181,464,No,,,Maule
01-05-22,3840,Farmacia Igualdad,Parral,Parral Interior,Igualdad N° 640,09:00:00,21:00:00,+560,-36.144577,-71.827298,domingo,9,182,473,No,,,Maule
01-05-22,3841,Farmacia Aragón,Parral,Parral,Anibal Pinto N° 602,09:00:00,21:00:00,+560,-36.140495,-71.824279,domingo,9,182,201,No,,,Maule
01-05-22,3842,Farmacia Ahumada,Parral,Parral,Anibal Pinto N° 640,09:00:00,22:00:00,+560,-36.140571,-71.82384,domingo,9,182,201,No,,,Maule
01-05-22,3843,Farmacia Dr. Simi,Parral,Parral,Igualdad N° 689-C,00:00:09,20:00:00,+560,-36.144595,-71.827077,domingo,9,182,201,No,,,Maule
01-05-22,3845,Farmacias Cruz Verde,Parral,Parral,Anibal Pinto N° 598,09:00:00,21:00:00,+560,-36.14047,-71.824436,domingo,9,182,201,No,,,Maule
01-05-22,3846,Farmacia Cruz Verde,Parral,Parral,Anibal Pinto N°632,09:00:00,22:00:00,+560,-36.140561,-71.823929,domingo,9,182,201,No,,,Maule
01-05-22,3847,Farmacia Salcobrand,Parral,Parral,Anibal Pinto N° 650,09:00:00,21:00:00,+560,-36.140627,-71.823721,domingo,9,182,201,No,,,Maule
01-05-22,3855,Farmacia Ahumada,Cauquenes,Cauquenes,Victoria N° 501,09:00:00,22:00:00,+560,-35.967629,-72.317787,domingo,9,169,188,No,,,Maule
01-05-22,3860,Farmacia Sur,Linares,Linares Interior,Januario Espinoza N° 759,09:00:00,21:00:00,+56,,,domingo,9,178,471,No,,,Maule
01-05-22,3861,Farmacia Ahumada,Linares,Linares,Independencia N° 611,11:00:00,21:00:00,+560,-35.846789,-71.594347,domingo,9,178,197,No,,,Maule
01-05-22,3862,Farmacia Ahumada,Linares,Linares Interior,Av. Anibal León Bustos N° 280,10:00:00,21:00:00,+560,,,domingo,9,178,471,No,,,Maule
01-05-22,3863,Farmacia Ahumada,Linares,Linares,Independencia N° 535,09:00:00,22:00:00,+560,-35.846524,-71.595831,domingo,9,178,197,No,,,Maule
01-05-22,3864,Farmacia Cruz Verde,Linares,Linares,Independencia N° 543,09:00:00,22:00:00,+560,-35.846322,-71.5955357,domingo,9,178,197,No,,,Maule
01-05-22,3865,Farmacia El Carmen,Linares,Linares,Brasil N° 699,09:00:00,20:00:00,+560,-35.845118,-71.590645,domingo,9,178,197,No,,,Maule
01-05-22,3866,Farmacia Salcobrand,Linares,Linares,Independencia N° 495,09:00:00,22:00:00,+560,-35.846443,-71.596183,domingo,9,178,197,No,,,Maule
01-05-22,3867,Farmacia Nueva Francesa,Linares,Linares,Independencia N° 794,10:00:00,20:00:00,+560,-35.847495,-71.59184,domingo,9,178,197,No,,,Maule
01-05-22,3868,Farmacia Roca,Linares,Linares,Maipú N° 511,10:00:00,21:00:00,+560,-35.847715,-71.59629,domingo,9,178,197,No,,,Maule
01-05-22,3870,Farmacia Cruz Verde,Calama,Calama,Eleuterio Ramirez Nº1977-1979,10:00:00,22:00:00,+56552364724,-22.4618911,-68.92550469999998,domingo,3,13,69,No,,,Antofagasta
01-05-22,3871,Farmacia Principal,Chimbarongo,Chimbarongo,Miraflores N° 497,09:00:00,23:00:00,+56722782311,-34.70638262037225,-71.0423617323242,domingo,8,137,156,No,,,O'Higgins
01-05-22,3874,Farmacia Nueva Progreso,San Francisco De Mostazal,San Francisco De Mostazal,Independencia N° 481,10:00:00,21:00:00,+5672722491117,-33.98085148679584,-70.71256891726279,domingo,8,166,185,No,,,O'Higgins
01-05-22,3876,Farmacia Cruz Verde,Linares,Linares Interior,Januario Espinoza N° 1183,08:30:00,22:00:00,+560,-35.838374,-71.587361,domingo,9,178,471,No,,,Maule
01-05-22,3878,Farmacia Cruz Verde,Linares,Linares,Avda. Independencia N°504,09:00:00,22:00:00,+560,-35.846624,-71.595883,domingo,9,178,197,No,,,Maule
01-05-22,3881,Farmacia Dr. Simi,Linares,Linares,Januario Espinoza N°612 Local 4-B,10:00:00,21:00:00,+560,-34.845901,-71.589144,domingo,9,178,197,No,,,Maule
01-05-22,3882,Farmacia Salcobrand,Constitucion,Constitucion,Freire N° 586-B,09:00:00,21:00:00,+560,-35.331606,-72.411033,domingo,9,172,191,No,,,Maule
01-05-22,3887,Farmacia Salcobrand,Constitucion,Constitucion Interior,"Vial N° 224, Local N° 3",08:30:00,22:00:00,+56,,,domingo,9,172,478,No,,,Maule
01-05-22,3888,Farmacia Cruz Verde,Constitucion,Constitucion,Freire N° 664-A,09:00:00,22:00:00,+560,-35.332438,-72.410707,domingo,9,172,191,No,,,Maule
01-05-22,3889,Farmacia Ahumada,Curico,Curico Interior,"Carmen N° 1190-1196, Interior Supermercado Lider",08:30:00,22:00:00,+560,-34.97767787,-71.23980379,domingo,9,174,461,No,,,Maule
01-05-22,3890,Farmacia Ahumada,Curico,Curico Perimetral,Jesus Pons N° 409,09:00:00,22:00:00,+560,-34.98580443,-71.22672395,domingo,9,174,418,No,,,Maule
01-05-22,3892,Farmacia Salcobrand,Curico,Curico Perimetral,Avda. España N° 703,10:00:00,21:00:00,+560,-34.98569207,-71.22604275,domingo,9,174,418,No,,,Maule
01-05-22,3894,Farmacia Cruz Verde,Curico,Curico Perimetral,Carmen N° 1190,09:00:00,22:00:00,+56,-34.97725835,-71.23944965,domingo,9,174,418,No,,,Maule
01-05-22,3897,Farmacia Dr. Simi,Curico,Curico Perimetral,Calle Bernardo O´Higgins N°828,10:00:00,20:00:00,+56,-34.98171687,-71.24454393,domingo,9,174,418,No,,,Maule
01-05-22,3901,Farmacia Ahumada,Curico,Curico Centro,Peña N° 724,10:00:00,21:00:00,+560,-34.98358181,-71.24168119,domingo,9,174,193,No,,,Maule
01-05-22,3906,Farmacia Salcobrand,Curico,Curico Centro,Arturo Prat N° 500,10:00:00,22:00:00,+56,-34.98389251,-71.2416694,domingo,9,174,193,No,,,Maule
01-05-22,3914,San Juan,Salamanca,Salamanca,Manuel Bulnes 399,00:00:00,00:00:00,+56532553301,,,domingo,5,43,99,Si,09:00:00,08:59:00,Coquimbo
01-05-22,3918,Farmacia Ahumada,Talca,Talca Centro,1 Norte Nº 1472,09:00:00,21:00:00,+560,-35.4269496205659,-71.6556550201746,domingo,9,194,213,No,,,Maule
01-05-22,3920,Farmacia Salcobrand,Talca,Talca Centro,1 Sur Nº 1201,09:00:00,21:00:00,+56,-35.4275435148024,-71.6597931653368,domingo,9,194,213,No,,,Maule
01-05-22,3921,Farmacia Cruz Verde,Talca,Talca Centro,1 Sur Nº 1196,09:00:00,22:00:00,+56,-35.4276326151878,-71.6598401464283,domingo,9,194,213,No,,,Maule
01-05-22,3922,Ahumada,La Serena,La Serena,Guillermo Ulriksen 3128,09:00:00,22:00:00,+560226313152,-29.944303696415908,-71.24213728175783,domingo,5,36,402,No,,,Coquimbo
01-05-22,3923,Farmacia Cruz Verde,Talca,Talca Centro,1 Norte Nº 1518,09:00:00,22:00:00,+56,-35.4269897657219,-71.655469129341,domingo,9,194,213,No,,,Maule
01-05-22,3925,Farmacia Socorro,Talca,Talca Centro,1 Sur Nº 1295,09:00:00,22:00:00,+56,-35.427768587525,-71.658578191557,domingo,9,194,213,No,,,Maule
01-05-22,3926,Farmacia Socorro,Talca,Talca Centro,1 Sur Nº 901,09:00:00,22:00:00,+56,-35.427155983844,-71.6638770025449,domingo,9,194,213,No,,,Maule
01-05-22,3928,Farmacia Salcobrand,Talca,Talca Centro,1 Sur Nº 1403,09:00:00,22:00:00,+560,-35.4277952088057,-71.6569602397663,domingo,9,194,213,No,,,Maule
01-05-22,3929,Farmacia Ahumada,Talca,Talca Centro,1 Sur Nº 1399,12:00:00,21:00:00,+560,-35.4278105576484,-71.6570818810033,domingo,9,194,213,No,,,Maule
01-05-22,3930,Farmacia Cruz Verde,Talca,Talca Centro,1 Sur Nº 1296,09:00:00,22:00:00,+560,-35.4278228723846,-71.6585689643424,domingo,9,194,213,No,,,Maule
01-05-22,3931,Farmacias Cruz Verde,Talca,Talca Centro,1 Sur Nº 1501,09:00:00,22:00:00,+56,-35.4278902328126,-71.6555097197239,domingo,9,194,213,No,,,Maule
01-05-22,3932,Farmacia Cruz Verde,Talca,Talca Interior,4 Norte Nº 1530,09:00:00,22:00:00,+560,-35.4234112362166,-71.6550652894178,domingo,9,194,487,No,,,Maule
